Still,2024,2h 35m,G,"Although their relationship has been strained by lies and deceit, a former couple tries to remain friends but the temptation to fight their romantic impulses toward each other is difficult to resist.","https://m.media-amazon.com/images/M/MV5BNjY3NzhmYTItMDVmNi00NzIzLWE1MWQtZDA0YjdhYjExM2ExXkEyXkFqcGdeQXVyMzcxMTIyMDM@._V1_QL75_UX190_CR0,1,190,281_.jpg",Samuel C. Morrison Jr.,"Devin Nikki Thomas,Marquis Ransom,Brandon J McLean,Milaya S. Gregory","Drama,Romance",0
The Researcher,2024,1h 11m,G,Gianluca Grimalda is the first worker ever fired for having refused to catch a plane for environmental reasons. He did an act of civil disobedience to save 5 tons of CO2 and raise awareness on the causes of climate change. Was it worth it?,"https://m.media-amazon.com/images/M/MV5BMTYxMWEzZjUtYjNhYy00NTVlLTg5ODMtMGEzZTNmY2VjODUyXkEyXkFqcGdeQXVyODcxNzk3MzA@._V1_QL75_UX190_CR0,0,190,281_.jpg",Paolo Casalis,Gianluca Grimalda,"Documentary,Adventure,Biography",0
Paul and Trisha: The Art of Fluidity,2024,1h 15m,G,PAUL and TRISHA: THE ART OF FLUIDITY is a colorful exploration of the lives of two 77-year-old British artists who exist in one genderfluid body. The film delves into the brutal challenges and beautiful victories that the duo has faced.,"https://m.media-amazon.com/images/M/MV5BM2I3MmYzMTEtYjRjOC00ZTBjLWJkMzgtMWFiZDgyNDEwZWUzXkEyXkFqcGdeQXVyMTMyNzgxMjA@._V1_QL75_UX190_CR0,0,190,281_.jpg",Fia Perera,"Raul Celaya,Phil Day,Sheena Gao,Johnny Nelson,Paul Nygro,Gabriel Ricardez,Ilya Rusak,Mary Thompson,Traci Westbrook,Paul Whitehead",Documentary,0
Afterlife,2024,2h 35m,G,"Afterlife is a compelling and thought-provoking documentary that follows the personal journey of a filmmaker as he explores the mysteries of the hereafter. Driven by a deep sense of curiosity and a desire to find answers to life's ultimate questions, he meets with a diverse range of experts, including spiritual teachers, scientists, and medical professionals to gain i... Read all","https://m.media-amazon.com/images/M/MV5BM2JmOTEyMmMtNWE5NC00NzNiLTkxMmQtMmFmZDI3YTg1ZDFlXkEyXkFqcGdeQXVyOTI3MjM5NjM@._V1_QL75_UY281_CR14,0,190,281_.jpg",Ben Harl,Ben Harl,Documentary,0
The Preacher,2024,52m,G,"Climate change, drought, wars, floods, earthquakes, the Apocalypse is coming fast. Will ""The Preacher"" be able to accomplish his mission, saving us from the forthcoming disaster?","https://m.media-amazon.com/images/M/MV5BNWIwOGYyMmUtN2I4ZC00NGYxLWFhYzEtNTFiMTVhZDY0OTlmXkEyXkFqcGdeQXVyODcxNzk3MzA@._V1_QL75_UY281_CR11,0,190,281_.jpg",Paolo Casalis,Stefano Ansaldo,"Documentary,Biography",0
Za predelami. Nad vodoy,2024,1h 7m,G,"More recently, in the middle of the last century, a group of enthusiasts began to develop a unique sport for Russia: water skiing. Very quickly, riding on the water behind a boat became popular: the tricks became more complicated, and new champions appeared. And a few decades later, water skiing was replaced by modern wakeboarding - with its own unique path and colorf... Read all","https://m.media-amazon.com/images/M/MV5BZDc0ZjY0MzEtYjZhOS00YzI3LTgxNzctMzRlOGRiZTljODc4XkEyXkFqcGdeQXVyNDM1ODc2NzE@._V1_QL75_UY281_CR4,0,190,281_.jpg",Petr Barabaka,"Aleksandr Gamayunov,Konstantin Khudnitskiy,Nikita Martyanov,Aleksey Shvedov,Olga Shvedova,Dmitriy Yakovlev","Documentary,Sport",0
Atlanta Ripper,2024,2h 35m,G,"Unfortunately, there is no information available about this movie at the moment.","https://m.media-amazon.com/images/M/MV5BZmEwNDQ1NjQtOWZhZS00OGVhLThjZmYtMGE3YmJiOGVlZWM0XkEyXkFqcGdeQXVyODc2MjA4Mg@@._V1_QL75_UY281_CR11,0,190,281_.jpg",Sean A. Reid,"Allan L. Branson,Jeffery Wells",Documentary,0
Storm,2024,2h 35m,G,"Unfortunately, there is no information available about this movie at the moment.","https://m.media-amazon.com/images/M/MV5BMmJlMDAzMzUtYjA1Zi00OTMwLTg2NGYtNDdhYmY3ODc0OTI5XkEyXkFqcGdeQXVyNzc5NDg5Mjc@._V1_QL75_UY281_CR12,0,190,281_.jpg",Wir Jude,"Blanche Ajeading,Miriam Alingi,Marilyne Andang,Atem Brandon,Akam Desmond,Faith Fidel,Palmer Ngale Mbua,John Mukoko,Martin Njikang,Chris Prince,Ndoh Ramsen,Dah Severin,Juliette Sirri,Spencer T. Teke",Drama,0
Blood Money,2024,1h 21m,G,"Unfortunately, there is no information available about this movie at the moment.","https://m.media-amazon.com/images/M/MV5BMDNlOTBmOWEtMjY2Zi00NGRjLWEwYjUtYjMwNTQwMDI2YTVjXkEyXkFqcGdeQXVyMTIzOTA0MjQ1._V1_QL75_UY281_CR5,0,190,281_.jpg",David 'Kane' Garcia,"Priscilla Lam,Shanice Lynn,Cassiphias Guerrero,Carlos Menzies,Robert Daniels",Thriller,0
The Last Meeting,2024,2h 35m,G,"Marcus is finally happy, but it won't last for long. Months after finding his wife Katherine, she is found dead and Marcus is the prime suspect. Old acquaintances return and the mystery behind everything happening to Marcus deepens as his story will come to an end.","https://m.media-amazon.com/images/M/MV5BNDM1M2Q4MzAtNTVmYy00ODlhLWIwMmUtNGUxNjBmMzM4YjMyXkEyXkFqcGdeQXVyODk4MjE4NjA@._V1_QL75_UY281_CR11,0,190,281_.jpg",Mike Winkler,"Alister Englehart,Jason Gorze,Martin Houston,Antoine Hundley,Jason Kobasic,Taylor McIntosh,Mike Winkler",Thriller,0
