The Beekeeper,2024,1h 45m,15+,"One man's brutal campaign for vengeance takes on national stakes after he is revealed to be a former operative of a powerful and clandestine organization known as ""Beekeepers.""","https://m.media-amazon.com/images/M/MV5BZjQwYjU3OTYtMWVhMi00N2Y2LWEzMDgtMzViN2U4NWI1NmI3XkEyXkFqcGdeQXVyODk2NDQ3MTA@._V1_QL75_UX190_CR0,0,190,281_.jpg",David Ayer,"Jason Statham,Emmy Raver-Lampman,Bobby Naderi,Josh Hutcherson,Jeremy Irons,David Witts,Michael Epp,Taylor James,Phylicia Rashad,Jemma Redgrave,Minnie Driver,Don Gilet,Sophia Feliciano,Enzo Cilenti,Megan Le,Dan Li,Georgia Goodman,Derek Siow","Action,Thriller",0
Article 370,2024,2h 38m,G,"After unrest in Kashmir in 2016, local agent Zooni Haksar is chosen for a secret mission by Rajeshwari Swaminathan to end terrorism and economy conflict by abrogating Article 370 without bloodshed.","https://m.media-amazon.com/images/M/MV5BMGYzM2QxNWEtY2EwZC00OTE2LWExZDEtNjQ0NDAyMjYzNGJlXkEyXkFqcGdeQXVyMTY1MjAwNDU0._V1_QL75_UY281_CR18,0,190,281_.jpg",Aditya Suhas Jambhale,"Yami Gautam,Mohan Agashe,Sukhita Aiyar,Raj Arjun,Sandeep Chatterjee,Praveen Gadkar,Arun Govil,Iravati Harshe,Kiran Karmarkar,Sumit Kaul,Shivam Khajuria,Ashwini Koul,Ashwani Kumar,Rajiv Kumar,Shahid Malik,Toshir Nalwat,Varun Narayan,Amita Pareva","Action,Drama,Thriller",0
Damsel,2024,1h 50m,13+,"A dutiful damsel agrees to marry a handsome prince, only to find the royal family has recruited her as a sacrifice to repay an ancient debt.","https://m.media-amazon.com/images/M/MV5BODRiMTA4NGMtOTQzZC00OWFjLWFmODctMjY2ZTcwYjI5NDMyXkEyXkFqcGdeQXVyMDc5ODIzMw@@._V1_QL75_UY281_CR18,0,190,281_.jpg",Juan Carlos Fresnadillo,"Millie Bobby Brown,Ray Winstone,Angela Bassett,Brooke Carter,Nick Robinson,Robin Wright,Milo Twomey,Nicole Joseph,Patrice Naiambana,Ulli Ackermann,Mens-Sana Tamakloe,Ezra Faroque Khan,Tasha Lim,Brogan Mcfarlane,Sonya Nisa,Esther Odumade,Margarita Ren,Eloise Shephard Taylor","Action,Adventure,Fantasy",0
Land of Bad,2024,1h 53m,18+,A US Army special forces unit is ambushed during a mission to retrieve an intelligence asset and their only remaining hope lies with a remote Air Force drone operator assisting them through a brutal 48-hour battle for survival.,"https://m.media-amazon.com/images/M/MV5BMzkyOTUzYTUtY2UzYS00MjY4LTljZWYtYzMyMmZlMWYwMjQ5XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UY281_CR0,0,190,281_.jpg",William Eubank,"Liam Hemsworth,Russell Crowe,Luke Hemsworth,Ricky Whittle,Milo Ventimiglia,Chika Ikogwe,Daniel MacPherson,Robert Rabiah,Jack Finsterer,Chris Masters Mah,Lincoln Lewis,Lachlan Engeler,Miguel Usares,Timothy Latimer,Michael Joaquin,Joey Vieira,Gunner Wright,Eric Zivic","Action,Thriller",0
Madame Web,2024,1h 56m,6+,"Cassandra Webb is a New York metropolis paramedic who begins to demonstrate signs of clairvoyance. Forced to challenge revelations about her past, she needs to safeguard three young women from a deadly adversary who wants them destroyed.","https://m.media-amazon.com/images/M/MV5BYWJkY2Q4NmYtOGRlMi00YTg5LWE2ZmQtY2NkYzk3YTRmNWZlXkEyXkFqcGdeQXVyMTY3ODkyNDkz._V1_QL75_UX190_CR0,0,190,281_.jpg",S.J. Clarkson,"Dakota Johnson,Sydney Sweeney,Isabela Merced,Celeste O'Connor,Tahar Rahim,Mike Epps,Emma Roberts,Adam Scott,Kerry Bishé,Zosia Mamet,José María Yazpik,Kathy-Ann Hart,Josh Drennen,Yuma Feldman,Miranda Adekoje,Deirdre McCourt,Naheem Garcia,Jill Hennessy","Action,Adventure,Sci-Fi",0
Bob Marley,2024,1h 47m,6+,"The story of how reggae icon Bob Marley overcame adversity, and the journey behind his revolutionary music.","https://m.media-amazon.com/images/M/MV5BY2U4M2NmY2ItMjAyNC00NzM1LTg3ZTEtNzVlYjEzNTE5NDI5XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Reinaldo Marcus Green,"Kingsley Ben-Adir,Lashana Lynch,James Norton,Tosin Cole,Umi Myers,Anthony Welsh,Nia Ashi,Aston Barrett Jr.,Anna-Share Blake,Gawaine 'J-Summa' Campbell,Naomi Cowan,Alexx A-Game,Michael Gandolfini,Quan-Dajai Henriques,David Marvin Kerr Jr.,Hector Donald Lewis,Abijah Livingston,Nadine Marshall","Biography,Drama,Music",0
The Idea of You,2024,1h 55m,R,"Solène, a 40-year-old single mom, begins an unexpected romance with 24-year-old Hayes Campbell, the lead singer of August Moon, the hottest boy band on the planet.","https://m.media-amazon.com/images/M/MV5BYWRkZjJiODEtM2IwZi00ZjM1LWEyOTUtOThjMDk3YThjZDUzXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_QL75_UX190_CR0,0,190,281_.jpg",Michael Showalter,"Anne Hathaway,Nicholas Galitzine,Ella Rubin,Annie Mumolo,Reid Scott,Perry Mattfeld,Jordan Aaron Hall,Mathilda Gianopoulos,Meg Millidge,Cheech Manohar,Raymond Cham Jr.,Jaiden Anthony,Viktor White,Dakota Adan,Roxy Rivera,Graham Norton,Grace Junot,Jon Levine","Comedy,Drama,Romance",0
Sasquatch Sunset,2024,1h 28m,R,A year in the life of a unique family. It captures the daily life of the Sasquatch with a level of detail and rigor that is simply unforgettable.,"https://m.media-amazon.com/images/M/MV5BYjdjMWJiOGYtYjBmYy00NTQ5LWE3ZGMtNjc1NjAzZmUzNTZhXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UY281_CR0,0,190,281_.jpg",David Zellner,"Jesse Eisenberg,Riley Keough,Christophe Zajac-Denek,Nathan Zellner","Action,Adventure,Comedy",0
Ricky Stanicky,2024,1h 53m,16+,"When three childhood best friends pull a prank that goes wrong, they invent the imaginary Ricky Stanicky to get them out of trouble. Twenty years later, they still use the nonexistent Ricky as a handy alibi for their immature behavior.","https://m.media-amazon.com/images/M/MV5BOTMyYjg2NzMtNmQzZS00YzMxLTkzNDItMTIwODJhZDI1MmY5XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Peter Farrelly,"Zac Efron,John Cena,Andrew Santino,Riley Stiles,Oscar Wilson,Gaius Nolan,Brian Jarvis,Jackie Flynn,Kevin J. Flynn,Jasmine Anders,Lex Scott Davis,Stan Grant,Dieu Vieil Mbelo,Alieu Chol,Bol Cinwel,Louis Ecaldre,Samson Madu,Takudzwa Matsatsa",Comedy,0
Miller's Girl,2024,1h 33m,15+,A creative writing assignment yields complex results between a teacher and his talented student.,"https://m.media-amazon.com/images/M/MV5BM2JiYTQzM2MtOWU4NS00MGMwLTg2NTYtMTNhMzk5Y2JlY2Q4XkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_QL75_UX190_CR0,2,190,281_.jpg",Jade Halley Bartlett,"Martin Freeman,Jenna Ortega,Bashir Salahuddin,Gideon Adlon,Dagmara Dominczyk,Christine Adams,Augustine Hargrave,Elyssa Samsel,Ray Fawley,Trace Haynes,André Wilkerson","Comedy,Drama",0
Mean Girls,2024,1h 52m,0+,"Cady Heron is a hit with the Plastics, an A-list girl clique at her new school. But everything changes when she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.","https://m.media-amazon.com/images/M/MV5BNDExMGMyN2QtYjRkZC00Yzk1LTkzMDktMTliZTI5NjQ0NTNkXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UY281_CR8,0,190,281_.jpg",Samantha Jayne,"Angourie Rice,Reneé Rapp,Auli'i Cravalho,Jaquel Spivey,Avantika,Bebe Wood,Christopher Briney,Jenna Fischer,Busy Philipps,Tina Fey,Tim Meadows,Lindsay Lohan,Jon Hamm,Ashley Park,Connor Ratliff,Mahi Alam,John El-Jor,Brian Altemus","Comedy,Musical",0
Gekijôban Spy x Family Code,2023,1h 50m,6+,"After receiving an order to be replaced in Operation Strix, Loid decides to help Anya win a cooking competition at Eden Academy, by making the director's favorite meal in order to prevent his replacement.","https://m.media-amazon.com/images/M/MV5BZmUwOTU5NjUtZGZiMS00ZWIyLTlhZTQtMzliYzY4NzU1MjBhXkEyXkFqcGdeQXVyNzAwMjU2MTY@._V1_QL75_UY281_CR5,0,190,281_.jpg",Kazuhiro Furuhashi,"Takuya Eguchi,Atsumi Tanezaki,Saori Hayami,Ken'ichirô Matsuda,Hiroyuki Yoshino,Yûko Kaida,Kazuhiro Yamaji,Kenshô Ono,Natsumi Fujiwara,Emiri Kato,Ayane Sakura,Noucky Andriansyah,Anthony Bowling,Dani Chambers,Banjô Ginga,Caitlin Glass,Bree Han,Kento Kaku","Animation,Action,Comedy",0
Drive-Away Dolls,2024,1h 24m,R,"Jamie regrets her breakup with her girlfriend, while Marian needs to relax. In search of a fresh start, they embark on an unexpected road trip to Tallahassee. Things quickly go awry when they cross paths with a group of inept criminals.","https://m.media-amazon.com/images/M/MV5BZjI2NDNmNzEtZTAyYi00NjBhLWFkMzQtMmVjZDMxYzAzZjFiXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Ethan Coen,"Margaret Qualley,Geraldine Viswanathan,Beanie Feldstein,Joey Slotnick,C.J. Wilson,Colman Domingo,Pedro Pascal,Bill Camp,Matt Damon,Connie Jackson,Annie Gonzalez,Gordon MacDonald,Sam Vartholomeos,John Menchion,Michael Counihan,Abby Hilden,Haley Holmes,Fatima Fine","Action,Comedy,Thriller",0
Spaceman,2024,1h 47m,16+,"Half a year into his solo mission on the edge of the solar system, an astronaut concerned with the state of his life back on Earth is helped by an ancient creature he discovers in the bowels of his ship.","https://m.media-amazon.com/images/M/MV5BMGMyNDg2ZjItMzk5MC00NzJmLTlmMDgtMmFjNjFmODg5ZTY5XkEyXkFqcGdeQXVyMTY3ODkyNDkz._V1_QL75_UX190_CR0,2,190,281_.jpg",Johan Renck,"Adam Sandler,Carey Mulligan,Paul Dano,Kunal Nayyar,Isabella Rossellini,Lena Olin,Petr Papánek,Marian Roden,Zuzana Stivínová,Sinead Phelps,Sunny Sandler,John Flanders,Bash Doran,Petr Bláha,Mikulas Cizek,Jessica Bechynová,Sona Beaumont,Kimberly Han","Adventure,Drama,Sci-Fi",0
Lisa Frankenstein,2024,1h 41m,PG-13,"A coming of RAGE love story about a teenager and her crush, who happens to be a corpse. After a set of horrific circumstances bring him back to life, the two embark on a journey to find love, happiness - and a few missing body parts.","https://m.media-amazon.com/images/M/MV5BNjJkZDExMGQtNGE2YS00YzJiLWJiNjEtNmYwZjIxZGMxNTZiXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_QL75_UX190_CR0,0,190,281_.jpg",Zelda Williams,"Kathryn Newton,Liza Soberano,Jenna Davis,Trina LaFargue,Paola Andino,Joshua Montes,Chris Greening,Mae Anglim,Joey Harris,Henry Eikenberry,Jennifer Pierce Mathus,Luke Sexton,Ayla Miller,Jailyn Rae,Bryce Romero,Cole Sprouse,Carla Gugino,Joe Chrest","Comedy,Horror,Romance",0
Aquaman and the Lost Kingdom,2023,2h 4m,6+,"Black Manta seeks revenge on Aquaman for his father's death. Wielding the Black Trident's power, he becomes a formidable foe. To defend Atlantis, Aquaman forges an alliance with his imprisoned brother. They must protect the kingdom.","https://m.media-amazon.com/images/M/MV5BMzZlZDQ5NWItY2RjMC00NjRiLTlmZTgtZGE2ODEyMjVlOTJhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UX190_CR0,0,190,281_.jpg",James Wan,"Jason Momoa,Patrick Wilson,Yahya Abdul-Mateen II,Amber Heard,Nicole Kidman,Randall Park,Temuera Morrison,Dolph Lundgren,Martin Short,Jani Zhao,Pilou Asbæk,Indya Moore,John Rhys-Davies,Vincent Regan,Jay McDonald,Tyler Burger,Maddox Cruz-Porter,River Ao Moemoea Green","Action,Adventure,Fantasy",0
Justice League: Crisis on Infinite Earths - Part One,2024,1h 33m,PG-13,"The Anti-Monitor, the Monitor's evil counterpart, is released into the DC Multiverse and begins to destroy the different Earths that compose it. The Monitor attempts to recruit heroes from across the Multiverse to fight back.","https://m.media-amazon.com/images/M/MV5BMzg1MWQ5NzgtZjlhZi00MjU4LThmZDUtOWQ5ZjMzN2ZlODNkXkEyXkFqcGdeQXVyMTk2OTAzNTI@._V1_QL75_UX190_CR0,2,190,281_.jpg",Jeff Wamester,"Matt Bomer,Jensen Ackles,Darren Criss,Meg Donnelly,Stana Katic,Jimmi Simpson,Zachary Quinto,Jonathan Adams,Ike Amadi,Geoffrey Arend,Zach Callison,Alexandra Daddario,Alastair Duncan,Ato Essandoh,Cynthia Hamidi,Aldis Hodge,Erika Ishii,David Kaye","Animation,Action,Adventure",0
Baghead,2023,1h 34m,G,"A young woman inherits a run-down pub and discovers a dark secret within its basement - Baghead - a shape-shifting creature that will let you speak to lost loved ones, but not without consequence.","https://m.media-amazon.com/images/M/MV5BODA3ZGMwYzItZGZlMS00MWFmLThhNWMtZGY1NmFmZjg0ZjAwXkEyXkFqcGdeQXVyMTYxNTA3NjEx._V1_QL75_UY281_CR1,0,190,281_.jpg",Alberto Corredor,"Freya Allan,Jeremy Irvine,Ruby Barker,Peter Mullan,Anne Müller,Svenja Jung,Ned Dennehy,Julika Jenkins,Saffron Burrows,Felix Römer",Horror,0
Arcadian,2024,1h 32m,R,A father and his twin teenage sons fight to survive in a remote farmhouse at the end of the end of the world.,"https://m.media-amazon.com/images/M/MV5BMDI1ZTc1MDAtYWY3Mi00OWM5LWFkZTUtMWM1Yjc1ZjFiOWYzXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_QL75_UX190_CR0,0,190,281_.jpg",Benjamin Brewer,"Nicolas Cage,Jaeden Martell,Maxwell Jenkins,Sadie Soverall,Samantha Coughlan,Joe Dixon,Joel Gillman,Daire McMahon","Action,Horror,Thriller",0
The Greatest Hits,2024,1h 34m,PG-13,"A love story centering on the connection between music and memory and how they transport us, sometimes literally.","https://m.media-amazon.com/images/M/MV5BODA2NGRhNjAtZWQ4Zi00NjYxLWIyYzctYTRhZDcwZjgyNzk0XkEyXkFqcGdeQXVyMTM1NjM2ODg1._V1_QL75_UY281_CR2,0,190,281_.jpg",Ned Benson,"Lucy Boynton,Justin H. Min,David Corenswet,Austin Crute,Retta,Andie Ju,Nelly Furtado,Clementine Creevy,Tom Yi,Jenne Kang,Jackson Kelly,Alyssa Hunter,Mary Eileen O'Donnell,Rory Keane,Shelby Cobb,DJ Harvey,Thomas Ochoa,T.J. Keanu Tario","Drama,Music,Romance",0
