Malevolence on the Northside,2023,2h 15m,G,"In a world where cryptids run rampant, three soldiers survive a war after a creature named the Windigo kills the majority of the Canadian armed forces.","https://m.media-amazon.com/images/M/MV5BMjcyM2IzYWItYzg3NC00MDJhLWFmNWItZjhiMGEyOGRkN2UwXkEyXkFqcGdeQXVyMTYwNjA2Nzg4._V1_QL75_UY281_CR0,0,190,281_.jpg",Ty M. Levy,"Luigi Aiden,Ronnie Cosmos,Ross K. Foad,Cliff Jones,Iggy Kidd,Kat Leroy,Ty M. Levy,Ariella Topas,Evan Max Topas,Ish Va,Brad Vella",Mystery,0
Colors in Black and White,2023,2h 35m,G,"""Colors in Black and White"" delves deep into the world of renowned Swiss portrait, fashion, and FineArt photographer Christoph Marti. The film offers a rare and intimate perspective on Marti's artistic process.","https://m.media-amazon.com/images/M/MV5BMzY1ZDMwYzQtNDU3Mi00MTM5LTliZjYtMDJhOGY4NDMxNDM2XkEyXkFqcGdeQXVyMTMyMzQzMzYy._V1_QL75_UY281_CR6,0,190,281_.jpg",Christoph Marti,Christoph Marti,"Documentary,Biography",0
Mitrofan Aksenov's Sausage,2023,1h 1m,16+,"Unfortunately, there is no information available about this movie at the moment.","https://m.media-amazon.com/images/M/MV5BOTVmZjBhYWEtODViZC00Y2IwLWFmMzgtNWZkYjQ0ZGJlYTJjXkEyXkFqcGdeQXVyODU3NzIwNDI@._V1_QL75_UY281_CR155,0,190,281_.jpg",Aleksey Fedorchenko,"Sergey Zhigalkin,Lidia Kanashova,Aleksey Fedorchenko,Sergey Travin,Alexey Isakov,Jabbar Mammadov,Argemiro Gamez,Tatiana Savina","Biography,Mystery",0
Jester: The Movie,2023,1h 30m,TV-PG,"When the evil LuLu plans to defeat Jester and also run as governor, Jester himself along with his friend group tries to stop her plans.","https://m.media-amazon.com/images/M/MV5BMmYwYzIyMTctNDNhZi00MWM3LTlkZTEtYmY2OTFhZDNjMDhiXkEyXkFqcGdeQXVyMTA5ODEyNTc5._V1_QL75_UX190_CR0,2,190,281_.jpg",JDL Plotagon,"Karen,Rod","Animation,Action,Comedy",0
L'amarga lluita del noi del sucre,2023,59m,G,"Unfortunately, there is no information available about this movie at the moment.","https://m.media-amazon.com/images/M/MV5BNTMxNzMzZjYtMDUxZS00ZjBlLTgyYWItZDQ1ZmQ3ODFjYTEyXkEyXkFqcGdeQXVyMTM0MTU4ODE@._V1_QL75_UY281_CR5,0,190,281_.jpg",Raúl Cuevas,"Francesc Ferrer,Carles García,Marcos González,Iván Morales,Betsy Túrnez",Documentary,0
Profondo Argento,2023,1h 5m,G,"Unfortunately, there is no information available about this movie at the moment.","https://m.media-amazon.com/images/M/MV5BYmYzZTZiN2YtM2QxYi00ZTg2LWE1YTktZTYwMzQ3NTQ0NTUyXkEyXkFqcGdeQXVyOTEwMzAxNjg@._V1_QL75_UX190_CR0,2,190,281_.jpg",Steve Della Casa,"Dario Argento,Asia Argento,Franco Bixio,Donato Carrisi,Guido Lombardo,Daniele Luxardo,Jean-François Rauger,Luciano Tovoli",Documentary,0
She Thought,2023,1h 36m,G,Markisha is a sexy bombshell that uses her body to get whatever man she thinks would spoil her with love and money. Even if it is her own family Markisha soon realizes that the grass isn't as green on the other side.,"https://m.media-amazon.com/images/M/MV5BMmM0NmM2OTYtZDk3My00ZDBiLThjNDAtMGYxZTVlNzkyOTcxXkEyXkFqcGdeQXVyMTA5NjQ1MTQw._V1_QL75_UY281_CR11,0,190,281_.jpg",J. PaulTheDemiGod,"2kupzz,Ambitious The Dancer,Toni Blaque,Toni Blaque,Courtney Carter,ChoozenToLead,Blu Da Brand,Brian Dickinson,Donald Francis,Shontell Francis,Rikki Gant,Corri Gordon,Jaques OG Tripp Hobbs,Aniyah Johnson,Laquaksha King,Shanequa King,Chyna Krystelle,Huncho Malik",Drama,0
Silent Storm,2023,2h 35m,G,"Unfortunately, there is no information available about this movie at the moment.","https://m.media-amazon.com/images/M/MV5BNzQ4ZjRkMzctMThiMC00YzNmLTlhZDItMDM2ODAxZmY0YmJiXkEyXkFqcGdeQXVyNzc5NDg5Mjc@._V1_QL75_UY281_CR3,0,190,281_.jpg",Enah Johnscott,"Yannick Dominus,Syndy Emade,Yimbu Emmanuel,Quinta Eyong Ashu,Mawuli Gavor,Nancy Isime,Iya Lim,Lynno Lovert,Alenne Menget,Bernard Ngwa,Roger Brice Sobgo,Delphine Tande,Stephanie Tum,Nchifor Valery",Drama,0
The Wonders of Wayward,2023,2h 35m,G,"Unfortunately, there is no information available about this movie at the moment.","https://m.media-amazon.com/images/M/MV5BNzk1ZjQ1MTQtMDZlZS00NWU0LTg0OTYtMDczMzcwODJjNzQ5XkEyXkFqcGdeQXVyNTIxNTk0MTM@._V1_QL75_UY281_CR14,0,190,281_.jpg",Katherine Birchmore,"Tate Birchmore,Maximus Birchmore",Adventure,0
Fragments - The Anthology Cut,2023,1h,G,8 young people and their fight for their voices to be heard. 8 lives untethered. 8 voices in the dark. 8 stories of adversity. 8 lost souls looking for hope.,"https://m.media-amazon.com/images/M/MV5BMjZiOGQ1ZTgtNzNmZS00OGE3LTkwNzktZmFlOTE1Yzc0ZDgyXkEyXkFqcGdeQXVyMTAwMzY1ODg3._V1_QL75_UY281_CR4,0,190,281_.jpg",Carl Emmerson,"Rahel Alemseged,Jade Breen,Tom Bryson,Linda Chen,Brendan Kelly,Ankush Khanchi,Zane Menegazzo,Erin Pierlot",Drama,0
Muzhchina k Novomu Godu,2023,1h 30m,G,Right after a break-up a young woman named Lera makes a bet with her friend that she will find herself a new boyfriend before New Year's night. The problem is there's only 7 days left until the New Year.,"https://m.media-amazon.com/images/M/MV5BZDFjYzVjY2YtZTZjOS00NzkyLWE0ZDEtNGQ5NmQyYTRlZjI5XkEyXkFqcGdeQXVyNDM1ODc2NzE@._V1_QL75_UY281_CR4,0,190,281_.jpg",Andrey Noskov,"Varvara Barkhvits,Angelina Debor,Roberto Fleites,Matilda Gasselblat-Prokofeva,Kira Kaufman,Artur Kirichek,Kristina Kuzmina,Yuriy Kuznetsov,Mariya Makaeva,Andrey Noskov,Ilya Noskov,Natalya Parashkina,Sergey Peregudov,Denis Pyanov,Aleksey Voskresenskiy,Anastasiya Vozhaeva,Elena Zhiteneva","Comedy,Drama,Romance",0
El Ascensor,2023,1h 25m,G,"Unfortunately, there is no information available about this movie at the moment.","https://m.media-amazon.com/images/M/MV5BMTZhZTlkODMtYWMyMi00YzFjLTg2NWEtNTE2MTFkY2ZjZWMyXkEyXkFqcGdeQXVyMTA4MDkwMDgz._V1_QL75_UY281_CR5,0,190,281_.jpg",Alfredo Martínez,"Alfredo Martínez,Javier Ruiz,María Granell,Margot Taipe,Jacqueline Sion,Dori Martín,Mía Barona,Quique Lòpez",Comedy,0
National Secret agent,2023,2h 35m,G,"At the end of the Ming Dynasty, the emperor fell into a coma, and King Qing colluded with others and conspired to rebel","https://m.media-amazon.com/images/M/MV5BODZiNGFhMmUtNGE4Zi00YTAyLWJhNmQtYTk5MWZlNDhiYTM5XkEyXkFqcGdeQXVyMTE0MzMzMzQy._V1_QL75_UY281_CR12,0,190,281_.jpg",Jiankang Zhang,"Weiwei Liao,Yuanjia Pan,Han Zhao",Action,0
Ek Perfect Shot,2023,2h 42m,G,"Unfortunately, there is no information available about this movie at the moment.","https://m.media-amazon.com/images/M/MV5BZjAzMjcwNWMtMTNhNy00ZDViLWE0MjgtZjlmMTVjZTg4NGMzXkEyXkFqcGdeQXVyNjUwMjYwMjE@._V1_QL75_UY281_CR18,0,190,281_.jpg",Pradeep Vaghela,"Pritesh Acharya,Devam Darji,Sanjay Galsar,Devansh Kashyap,Deep Khatri,Hardik Kumar,Dhruvin Mewada,Chetan Ranjan,Aatman Shah,Priyanka Singh",Drama,0
CAMP FLOG GNAW,2023,1h 48m,Not Rated,"A film about the greatest music festival, and carnival, of the twenty-first century.","https://m.media-amazon.com/images/M/MV5BZjNmYTdlNmUtYjY2YS00ZmIwLTkyZWMtOTljYzVlZDljZTkzXkEyXkFqcGdeQXVyODc4MjI4Njk@._V1_QL75_UX190_CR0,2,190,281_.jpg",Ethan Johnson,"Kevin Abstract,The Alchemist,Beabadoobee,Sydney Bennett,Dominique Cole,Rex Orange County,Tyler the Creator,d4vd,Mike G,Fana Hues,Baby Keem,Kendrick Lamar,Franz Lyons,Pat McCrory,Redveil,Willow Smith,Earl Sweatshirt,SZA","Documentary,History,Music",0
Napoleon Vs the Banks,2023,2h 35m,G,"Some of Napoleon Bonaparte's biggest fights were not decided on the battlefield, but rather, in the world of finance. Take a deep dive into Napoleon's wars, how they were financed and what his ultimate intensions were if he had won.","https://m.media-amazon.com/images/M/MV5BYjdkMzYxYmYtY2U4OS00ODg1LTg3NWUtMzJiZTVmY2I4NThjXkEyXkFqcGdeQXVyMzEwMTQxOTU@._V1_QL75_UY281_CR11,0,190,281_.jpg",BC Fourteen,Chris Harvey,Documentary,0
